salesorderid,salesreasonid,name,reasontype
44683,5,Manufacturer,Other
44683,9,Quality,Other
44684,5,Manufacturer,Other
44684,9,Quality,Other
44685,5,Manufacturer,Other
44685,9,Quality,Other
44686,5,Manufacturer,Other
44686,9,Quality,Other
44688,5,Manufacturer,Other
44688,9,Quality,Other
44689,5,Manufacturer,Other
44689,9,Quality,Other
44692,5,Manufacturer,Other
44692,9,Quality,Other
44693,5,Manufacturer,Other
44693,9,Quality,Other
44694,5,Manufacturer,Other
44694,9,Quality,Other
44696,5,Manufacturer,Other
44696,9,Quality,Other
44697,5,Manufacturer,Other
44697,9,Quality,Other
44699,5,Manufacturer,Other
44699,9,Quality,Other
44700,5,Manufacturer,Other
44700,9,Quality,Other
44702,5,Manufacturer,Other
44702,9,Quality,Other
44703,5,Manufacturer,Other
44703,9,Quality,Other
44705,5,Manufacturer,Other
44705,9,Quality,Other
44706,5,Manufacturer,Other
44706,9,Quality,Other
44707,5,Manufacturer,Other
44707,9,Quality,Other
44709,5,Manufacturer,Other
44709,9,Quality,Other
44710,5,Manufacturer,Other
44710,9,Quality,Other
44711,5,Manufacturer,Other
44711,9,Quality,Other
44713,5,Manufacturer,Other
44713,9,Quality,Other
44714,5,Manufacturer,Other
44714,9,Quality,Other
44715,5,Manufacturer,Other
44715,9,Quality,Other
44716,5,Manufacturer,Other
44716,9,Quality,Other
44718,5,Manufacturer,Other
44718,9,Quality,Other
44719,5,Manufacturer,Other
44719,9,Quality,Other
44720,5,Manufacturer,Other
44720,9,Quality,Other
44722,5,Manufacturer,Other
44722,9,Quality,Other
44724,5,Manufacturer,Other
44724,9,Quality,Other
44727,5,Manufacturer,Other
44727,9,Quality,Other
44729,5,Manufacturer,Other
44729,9,Quality,Other
44730,5,Manufacturer,Other
44730,9,Quality,Other
44731,5,Manufacturer,Other
44731,9,Quality,Other
44732,5,Manufacturer,Other
44732,9,Quality,Other
44733,5,Manufacturer,Other
44733,9,Quality,Other
44734,5,Manufacturer,Other
44734,9,Quality,Other
44735,5,Manufacturer,Other
44735,9,Quality,Other
44737,5,Manufacturer,Other
44737,9,Quality,Other
44738,5,Manufacturer,Other
44738,9,Quality,Other
44739,5,Manufacturer,Other
44739,9,Quality,Other
44803,5,Manufacturer,Other
44803,9,Quality,Other
44804,5,Manufacturer,Other
44804,9,Quality,Other
44805,5,Manufacturer,Other
44805,9,Quality,Other
44806,5,Manufacturer,Other
44806,9,Quality,Other
44808,5,Manufacturer,Other
44808,9,Quality,Other
44810,5,Manufacturer,Other
44810,9,Quality,Other
44811,5,Manufacturer,Other
44811,9,Quality,Other
44812,5,Manufacturer,Other
44812,9,Quality,Other
44813,5,Manufacturer,Other
44813,9,Quality,Other
44814,5,Manufacturer,Other
44814,9,Quality,Other
44816,5,Manufacturer,Other
44816,9,Quality,Other
44817,5,Manufacturer,Other
44817,9,Quality,Other
44818,5,Manufacturer,Other
44818,9,Quality,Other
44819,5,Manufacturer,Other
44819,9,Quality,Other
44822,5,Manufacturer,Other
44822,9,Quality,Other
44823,5,Manufacturer,Other
44823,9,Quality,Other
44824,5,Manufacturer,Other
44824,9,Quality,Other
44825,5,Manufacturer,Other
44825,9,Quality,Other
44826,5,Manufacturer,Other
44826,9,Quality,Other
44828,5,Manufacturer,Other
44828,9,Quality,Other
44830,5,Manufacturer,Other
44830,9,Quality,Other
44832,5,Manufacturer,Other
44832,9,Quality,Other
44833,5,Manufacturer,Other
44833,9,Quality,Other
44835,5,Manufacturer,Other
44835,9,Quality,Other
44836,5,Manufacturer,Other
44836,9,Quality,Other
44837,5,Manufacturer,Other
44837,9,Quality,Other
44838,5,Manufacturer,Other
44838,9,Quality,Other
44839,5,Manufacturer,Other
44839,9,Quality,Other
44840,5,Manufacturer,Other
44840,9,Quality,Other
44841,5,Manufacturer,Other
44841,9,Quality,Other
44842,5,Manufacturer,Other
44842,9,Quality,Other
44843,5,Manufacturer,Other
44843,9,Quality,Other
44844,5,Manufacturer,Other
44844,9,Quality,Other
44845,5,Manufacturer,Other
44845,9,Quality,Other
44846,5,Manufacturer,Other
44846,9,Quality,Other
44851,5,Manufacturer,Other
44851,9,Quality,Other
44852,5,Manufacturer,Other
44852,9,Quality,Other
44854,5,Manufacturer,Other
44854,9,Quality,Other
44857,5,Manufacturer,Other
44857,9,Quality,Other
44858,5,Manufacturer,Other
44858,9,Quality,Other
44859,5,Manufacturer,Other
44859,9,Quality,Other
44860,5,Manufacturer,Other
44860,9,Quality,Other
44861,5,Manufacturer,Other
44861,9,Quality,Other
44862,5,Manufacturer,Other
44862,9,Quality,Other
44863,5,Manufacturer,Other
44863,9,Quality,Other
44867,5,Manufacturer,Other
44867,9,Quality,Other
44868,5,Manufacturer,Other
44868,9,Quality,Other
44869,5,Manufacturer,Other
44869,9,Quality,Other
44870,5,Manufacturer,Other
44870,9,Quality,Other
44872,5,Manufacturer,Other
44872,9,Quality,Other
44873,5,Manufacturer,Other
44873,9,Quality,Other
44875,5,Manufacturer,Other
44875,9,Quality,Other
44876,5,Manufacturer,Other
44876,9,Quality,Other
44877,5,Manufacturer,Other
44877,9,Quality,Other
44878,5,Manufacturer,Other
44878,9,Quality,Other
44879,5,Manufacturer,Other
44879,9,Quality,Other
44880,5,Manufacturer,Other
44880,9,Quality,Other
44881,5,Manufacturer,Other
44881,9,Quality,Other
44882,5,Manufacturer,Other
44882,9,Quality,Other
44883,5,Manufacturer,Other
44883,9,Quality,Other
44884,5,Manufacturer,Other
44884,9,Quality,Other
44885,5,Manufacturer,Other
44885,9,Quality,Other
44886,5,Manufacturer,Other
44886,9,Quality,Other
44887,5,Manufacturer,Other
44887,9,Quality,Other
44888,5,Manufacturer,Other
44888,9,Quality,Other
44891,5,Manufacturer,Other
44891,9,Quality,Other
44892,5,Manufacturer,Other
44892,9,Quality,Other
44893,5,Manufacturer,Other
44893,9,Quality,Other
44897,5,Manufacturer,Other
44897,9,Quality,Other
44898,5,Manufacturer,Other
44898,9,Quality,Other
44900,5,Manufacturer,Other
44900,9,Quality,Other
44901,5,Manufacturer,Other
44901,9,Quality,Other
44902,5,Manufacturer,Other
44902,9,Quality,Other
44903,5,Manufacturer,Other
44903,9,Quality,Other
44905,5,Manufacturer,Other
44905,9,Quality,Other
44906,5,Manufacturer,Other
44906,9,Quality,Other
44908,5,Manufacturer,Other
44908,9,Quality,Other
44909,5,Manufacturer,Other
44909,9,Quality,Other
44912,5,Manufacturer,Other
44912,9,Quality,Other
44913,5,Manufacturer,Other
44913,9,Quality,Other
44914,5,Manufacturer,Other
44914,9,Quality,Other
44915,5,Manufacturer,Other
44915,9,Quality,Other
44916,5,Manufacturer,Other
44916,9,Quality,Other
44917,5,Manufacturer,Other
44917,9,Quality,Other
44919,5,Manufacturer,Other
44919,9,Quality,Other
44921,5,Manufacturer,Other
44921,9,Quality,Other
44922,5,Manufacturer,Other
44922,9,Quality,Other
44923,5,Manufacturer,Other
44923,9,Quality,Other
44924,5,Manufacturer,Other
44924,9,Quality,Other
44925,5,Manufacturer,Other
44925,9,Quality,Other
44928,5,Manufacturer,Other
44928,9,Quality,Other
44929,5,Manufacturer,Other
44929,9,Quality,Other
44930,5,Manufacturer,Other
44930,9,Quality,Other
44931,5,Manufacturer,Other
44931,9,Quality,Other
44932,5,Manufacturer,Other
44932,9,Quality,Other
44933,5,Manufacturer,Other
44933,9,Quality,Other
44934,5,Manufacturer,Other
44934,9,Quality,Other
44935,5,Manufacturer,Other
44935,9,Quality,Other
44936,5,Manufacturer,Other
44936,9,Quality,Other
44937,5,Manufacturer,Other
44937,9,Quality,Other
44938,5,Manufacturer,Other
44938,9,Quality,Other
44939,5,Manufacturer,Other
44939,9,Quality,Other
44940,5,Manufacturer,Other
44940,9,Quality,Other
44941,5,Manufacturer,Other
44941,9,Quality,Other
44942,5,Manufacturer,Other
44942,9,Quality,Other
44948,5,Manufacturer,Other
44948,9,Quality,Other
44950,5,Manufacturer,Other
44950,9,Quality,Other
44951,5,Manufacturer,Other
44951,9,Quality,Other
44953,5,Manufacturer,Other
44953,9,Quality,Other
44954,5,Manufacturer,Other
44954,9,Quality,Other
44957,5,Manufacturer,Other
44957,9,Quality,Other
44959,5,Manufacturer,Other
44959,9,Quality,Other
44960,5,Manufacturer,Other
44960,9,Quality,Other
44961,5,Manufacturer,Other
44961,9,Quality,Other
44962,5,Manufacturer,Other
44962,9,Quality,Other
44966,5,Manufacturer,Other
44966,9,Quality,Other
44967,5,Manufacturer,Other
44967,9,Quality,Other
44969,5,Manufacturer,Other
44969,9,Quality,Other
44970,5,Manufacturer,Other
44970,9,Quality,Other
44971,5,Manufacturer,Other
44971,9,Quality,Other
44972,5,Manufacturer,Other
44972,9,Quality,Other
44973,5,Manufacturer,Other
44973,9,Quality,Other
44974,5,Manufacturer,Other
44974,9,Quality,Other
44975,5,Manufacturer,Other
44975,9,Quality,Other
44976,5,Manufacturer,Other
44976,9,Quality,Other
44977,5,Manufacturer,Other
44977,9,Quality,Other
44979,5,Manufacturer,Other
44979,9,Quality,Other
44980,5,Manufacturer,Other
44980,9,Quality,Other
44981,5,Manufacturer,Other
44981,9,Quality,Other
44982,5,Manufacturer,Other
44982,9,Quality,Other
44983,5,Manufacturer,Other
44983,9,Quality,Other
44984,5,Manufacturer,Other
44984,9,Quality,Other
44985,5,Manufacturer,Other
44985,9,Quality,Other
44987,5,Manufacturer,Other
44987,9,Quality,Other
44989,5,Manufacturer,Other
44989,9,Quality,Other
44991,5,Manufacturer,Other
44991,9,Quality,Other
44992,5,Manufacturer,Other
44992,9,Quality,Other
44994,5,Manufacturer,Other
44994,9,Quality,Other
44995,5,Manufacturer,Other
44995,9,Quality,Other
44997,5,Manufacturer,Other
44997,9,Quality,Other
44999,5,Manufacturer,Other
44999,9,Quality,Other
45000,5,Manufacturer,Other
45000,9,Quality,Other
45001,5,Manufacturer,Other
45001,9,Quality,Other
45002,5,Manufacturer,Other
45002,9,Quality,Other
45003,5,Manufacturer,Other
45003,9,Quality,Other
45004,5,Manufacturer,Other
45004,9,Quality,Other
45005,5,Manufacturer,Other
45005,9,Quality,Other
45006,5,Manufacturer,Other
45006,9,Quality,Other
45007,5,Manufacturer,Other
45007,9,Quality,Other
45008,5,Manufacturer,Other
45008,9,Quality,Other
45010,5,Manufacturer,Other
45010,9,Quality,Other
45011,5,Manufacturer,Other
45011,9,Quality,Other
45013,5,Manufacturer,Other
45013,9,Quality,Other
45016,5,Manufacturer,Other
45016,9,Quality,Other
45017,5,Manufacturer,Other
45017,9,Quality,Other
45018,5,Manufacturer,Other
45018,9,Quality,Other
45019,5,Manufacturer,Other
45019,9,Quality,Other
45020,5,Manufacturer,Other
45020,9,Quality,Other
45023,5,Manufacturer,Other
45023,9,Quality,Other
45025,5,Manufacturer,Other
45025,9,Quality,Other
45027,5,Manufacturer,Other
45027,9,Quality,Other
45028,5,Manufacturer,Other
45028,9,Quality,Other
45029,5,Manufacturer,Other
45029,9,Quality,Other
45031,5,Manufacturer,Other
45031,9,Quality,Other
45032,5,Manufacturer,Other
45032,9,Quality,Other
45033,5,Manufacturer,Other
45033,9,Quality,Other
45034,5,Manufacturer,Other
45034,9,Quality,Other
45035,5,Manufacturer,Other
45035,9,Quality,Other
45036,5,Manufacturer,Other
45036,9,Quality,Other
45078,5,Manufacturer,Other
45078,9,Quality,Other
45079,5,Manufacturer,Other
45079,9,Quality,Other
45083,5,Manufacturer,Other
45083,9,Quality,Other
45084,5,Manufacturer,Other
45084,9,Quality,Other
45085,5,Manufacturer,Other
45085,9,Quality,Other
45086,5,Manufacturer,Other
45086,9,Quality,Other
45090,5,Manufacturer,Other
45090,9,Quality,Other
45091,5,Manufacturer,Other
45091,9,Quality,Other
45092,5,Manufacturer,Other
45092,9,Quality,Other
45093,5,Manufacturer,Other
45093,9,Quality,Other
45094,5,Manufacturer,Other
45094,9,Quality,Other
45096,5,Manufacturer,Other
45096,9,Quality,Other
45097,5,Manufacturer,Other
45097,9,Quality,Other
45098,5,Manufacturer,Other
45098,9,Quality,Other
45099,5,Manufacturer,Other
45099,9,Quality,Other
45101,5,Manufacturer,Other
45101,9,Quality,Other
45102,5,Manufacturer,Other
45102,9,Quality,Other
45103,5,Manufacturer,Other
45103,9,Quality,Other
45104,5,Manufacturer,Other
45104,9,Quality,Other
45105,5,Manufacturer,Other
45105,9,Quality,Other
45107,5,Manufacturer,Other
45107,9,Quality,Other
45108,5,Manufacturer,Other
45108,9,Quality,Other
45109,5,Manufacturer,Other
45109,9,Quality,Other
45110,5,Manufacturer,Other
45110,9,Quality,Other
45113,5,Manufacturer,Other
45113,9,Quality,Other
45114,5,Manufacturer,Other
45114,9,Quality,Other
45116,5,Manufacturer,Other
45116,9,Quality,Other
45118,5,Manufacturer,Other
45118,9,Quality,Other
45119,5,Manufacturer,Other
45119,9,Quality,Other
45121,5,Manufacturer,Other
45121,9,Quality,Other
45122,5,Manufacturer,Other
45122,9,Quality,Other
45123,5,Manufacturer,Other
45123,9,Quality,Other
45124,5,Manufacturer,Other
45124,9,Quality,Other
45125,5,Manufacturer,Other
45125,9,Quality,Other
45126,5,Manufacturer,Other
45126,9,Quality,Other
45127,5,Manufacturer,Other
45127,9,Quality,Other
45128,5,Manufacturer,Other
45128,9,Quality,Other
45130,5,Manufacturer,Other
45130,9,Quality,Other
45133,5,Manufacturer,Other
45133,9,Quality,Other
45134,5,Manufacturer,Other
45134,9,Quality,Other
45135,5,Manufacturer,Other
45135,9,Quality,Other
45136,5,Manufacturer,Other
45136,9,Quality,Other
45137,5,Manufacturer,Other
45137,9,Quality,Other
45139,5,Manufacturer,Other
45139,9,Quality,Other
45140,5,Manufacturer,Other
45140,9,Quality,Other
45141,5,Manufacturer,Other
45141,9,Quality,Other
45142,5,Manufacturer,Other
45142,9,Quality,Other
45143,5,Manufacturer,Other
45143,9,Quality,Other
45144,5,Manufacturer,Other
45144,9,Quality,Other
45145,5,Manufacturer,Other
45145,9,Quality,Other
45146,5,Manufacturer,Other
45146,9,Quality,Other
45147,5,Manufacturer,Other
45147,9,Quality,Other
45149,5,Manufacturer,Other
45149,9,Quality,Other
45151,5,Manufacturer,Other
45151,9,Quality,Other
45152,5,Manufacturer,Other
45152,9,Quality,Other
45153,5,Manufacturer,Other
45153,9,Quality,Other
45154,5,Manufacturer,Other
45154,9,Quality,Other
45155,5,Manufacturer,Other
45155,9,Quality,Other
45160,5,Manufacturer,Other
45160,9,Quality,Other
45162,5,Manufacturer,Other
45162,9,Quality,Other
45165,5,Manufacturer,Other
45165,9,Quality,Other
45166,5,Manufacturer,Other
45166,9,Quality,Other
45167,5,Manufacturer,Other
45167,9,Quality,Other
45168,5,Manufacturer,Other
45168,9,Quality,Other
45169,5,Manufacturer,Other
45169,9,Quality,Other
45173,5,Manufacturer,Other
45173,9,Quality,Other
45174,5,Manufacturer,Other
45174,9,Quality,Other
45175,5,Manufacturer,Other
45175,9,Quality,Other
45176,5,Manufacturer,Other
45176,9,Quality,Other
45177,5,Manufacturer,Other
45177,9,Quality,Other
45180,5,Manufacturer,Other
45180,9,Quality,Other
45181,5,Manufacturer,Other
45181,9,Quality,Other
45182,5,Manufacturer,Other
45182,9,Quality,Other
45185,5,Manufacturer,Other
45185,9,Quality,Other
45186,5,Manufacturer,Other
45186,9,Quality,Other
45187,5,Manufacturer,Other
45187,9,Quality,Other
45188,5,Manufacturer,Other
45188,9,Quality,Other
45189,5,Manufacturer,Other
45189,9,Quality,Other
45190,5,Manufacturer,Other
45190,9,Quality,Other
45192,5,Manufacturer,Other
45192,9,Quality,Other
45193,5,Manufacturer,Other
45193,9,Quality,Other
45194,5,Manufacturer,Other
45194,9,Quality,Other
45195,5,Manufacturer,Other
45195,9,Quality,Other
45196,5,Manufacturer,Other
45196,9,Quality,Other
45197,5,Manufacturer,Other
45197,9,Quality,Other
45198,5,Manufacturer,Other
45198,9,Quality,Other
45200,5,Manufacturer,Other
45200,9,Quality,Other
45201,5,Manufacturer,Other
45201,9,Quality,Other
45202,5,Manufacturer,Other
45202,9,Quality,Other
45203,5,Manufacturer,Other
45203,9,Quality,Other
45206,5,Manufacturer,Other
45206,9,Quality,Other
45207,5,Manufacturer,Other
45207,9,Quality,Other
45209,5,Manufacturer,Other
45209,9,Quality,Other
45210,5,Manufacturer,Other
45210,9,Quality,Other
45211,5,Manufacturer,Other
45211,9,Quality,Other
45212,5,Manufacturer,Other
45212,9,Quality,Other
45214,5,Manufacturer,Other
45214,9,Quality,Other
45215,5,Manufacturer,Other
45215,9,Quality,Other
45216,5,Manufacturer,Other
45216,9,Quality,Other
45217,5,Manufacturer,Other
45217,9,Quality,Other
45219,5,Manufacturer,Other
45219,9,Quality,Other
45220,5,Manufacturer,Other
45220,9,Quality,Other
45221,5,Manufacturer,Other
45221,9,Quality,Other
45223,5,Manufacturer,Other
45223,9,Quality,Other
45224,5,Manufacturer,Other
45224,9,Quality,Other
45228,5,Manufacturer,Other
45228,9,Quality,Other
45230,5,Manufacturer,Other
45230,9,Quality,Other
45231,5,Manufacturer,Other
45231,9,Quality,Other
45232,5,Manufacturer,Other
45232,9,Quality,Other
45235,5,Manufacturer,Other
45235,9,Quality,Other
45236,5,Manufacturer,Other
45236,9,Quality,Other
45237,5,Manufacturer,Other
45237,9,Quality,Other
45240,5,Manufacturer,Other
45240,9,Quality,Other
45241,5,Manufacturer,Other
45241,9,Quality,Other
45242,5,Manufacturer,Other
45242,9,Quality,Other
45245,5,Manufacturer,Other
45245,9,Quality,Other
45246,5,Manufacturer,Other
45246,9,Quality,Other
45249,5,Manufacturer,Other
45249,9,Quality,Other
45250,5,Manufacturer,Other
45250,9,Quality,Other
45252,5,Manufacturer,Other
45252,9,Quality,Other
45253,5,Manufacturer,Other
45253,9,Quality,Other
45254,5,Manufacturer,Other
45254,9,Quality,Other
45255,5,Manufacturer,Other
45255,9,Quality,Other
45257,5,Manufacturer,Other
45257,9,Quality,Other
45259,5,Manufacturer,Other
45259,9,Quality,Other
45260,5,Manufacturer,Other
45260,9,Quality,Other
45261,5,Manufacturer,Other
45261,9,Quality,Other
45262,5,Manufacturer,Other
45262,9,Quality,Other
45345,5,Manufacturer,Other
45345,9,Quality,Other
45346,5,Manufacturer,Other
45346,9,Quality,Other
45348,5,Manufacturer,Other
45348,9,Quality,Other
45349,5,Manufacturer,Other
45349,9,Quality,Other
45350,5,Manufacturer,Other
45350,9,Quality,Other
45351,5,Manufacturer,Other
45351,9,Quality,Other
45352,5,Manufacturer,Other
45352,9,Quality,Other
45353,5,Manufacturer,Other
45353,9,Quality,Other
45355,5,Manufacturer,Other
45355,9,Quality,Other
45356,5,Manufacturer,Other
45356,9,Quality,Other
45358,5,Manufacturer,Other
45358,9,Quality,Other
45359,5,Manufacturer,Other
45359,9,Quality,Other
45360,5,Manufacturer,Other
45360,9,Quality,Other
45361,5,Manufacturer,Other
45361,9,Quality,Other
45362,5,Manufacturer,Other
45362,9,Quality,Other
45363,5,Manufacturer,Other
45363,9,Quality,Other
45364,5,Manufacturer,Other
45364,9,Quality,Other
45365,5,Manufacturer,Other
45365,9,Quality,Other
45369,5,Manufacturer,Other
45369,9,Quality,Other
45370,5,Manufacturer,Other
45370,9,Quality,Other
45371,5,Manufacturer,Other
45371,9,Quality,Other
45374,5,Manufacturer,Other
45374,9,Quality,Other
45375,5,Manufacturer,Other
45375,9,Quality,Other
45377,5,Manufacturer,Other
45377,9,Quality,Other
45378,5,Manufacturer,Other
45378,9,Quality,Other
45379,5,Manufacturer,Other
45379,9,Quality,Other
45382,5,Manufacturer,Other
45382,9,Quality,Other
45386,5,Manufacturer,Other
45386,9,Quality,Other
45387,5,Manufacturer,Other
45387,9,Quality,Other
45389,5,Manufacturer,Other
45389,9,Quality,Other
45390,5,Manufacturer,Other
45390,9,Quality,Other
45391,5,Manufacturer,Other
45391,9,Quality,Other
45393,5,Manufacturer,Other
45393,9,Quality,Other
45395,5,Manufacturer,Other
45395,9,Quality,Other
45396,5,Manufacturer,Other
45396,9,Quality,Other
45397,5,Manufacturer,Other
45397,9,Quality,Other
45398,5,Manufacturer,Other
45398,9,Quality,Other
45399,5,Manufacturer,Other
45399,9,Quality,Other
45400,5,Manufacturer,Other
45400,9,Quality,Other
45401,5,Manufacturer,Other
45401,9,Quality,Other
45403,5,Manufacturer,Other
45403,9,Quality,Other
45404,5,Manufacturer,Other
45404,9,Quality,Other
45405,5,Manufacturer,Other
45405,9,Quality,Other
45407,5,Manufacturer,Other
45407,9,Quality,Other
45408,5,Manufacturer,Other
45408,9,Quality,Other
45409,5,Manufacturer,Other
45409,9,Quality,Other
45410,5,Manufacturer,Other
45410,9,Quality,Other
45411,5,Manufacturer,Other
45411,9,Quality,Other
45412,5,Manufacturer,Other
45412,9,Quality,Other
45413,5,Manufacturer,Other
45413,9,Quality,Other
45415,5,Manufacturer,Other
45415,9,Quality,Other
45416,5,Manufacturer,Other
45416,9,Quality,Other
45417,5,Manufacturer,Other
45417,9,Quality,Other
45418,5,Manufacturer,Other
45418,9,Quality,Other
45419,5,Manufacturer,Other
45419,9,Quality,Other
45420,5,Manufacturer,Other
45420,9,Quality,Other
45421,5,Manufacturer,Other
45421,9,Quality,Other
45422,5,Manufacturer,Other
45422,9,Quality,Other
45424,5,Manufacturer,Other
45424,9,Quality,Other
45425,5,Manufacturer,Other
45425,9,Quality,Other
45426,5,Manufacturer,Other
45426,9,Quality,Other
45429,5,Manufacturer,Other
45429,9,Quality,Other
45430,5,Manufacturer,Other
