salesorderid,dia,mes,ano
45056,1,12,2011
45057,1,12,2011
45058,1,12,2011
45059,1,12,2011
45060,1,12,2011
45061,1,12,2011
45062,1,12,2011
45063,1,12,2011
45064,1,12,2011
45065,1,12,2011
45066,1,12,2011
45067,1,12,2011
45068,1,12,2011
45069,1,12,2011
45070,1,12,2011
45071,1,12,2011
45072,1,12,2011
45073,1,12,2011
45074,1,12,2011
45075,1,12,2011
45076,1,12,2011
45077,1,12,2011
45078,1,12,2011
45079,1,12,2011
45080,1,12,2011
45081,1,12,2011
45082,1,12,2011
45083,2,12,2011
45084,2,12,2011
45085,2,12,2011
45086,2,12,2011
45087,3,12,2011
45088,3,12,2011
45089,3,12,2011
45090,3,12,2011
45091,3,12,2011
45092,3,12,2011
45093,3,12,2011
45094,3,12,2011
45095,4,12,2011
45096,4,12,2011
45097,4,12,2011
45098,4,12,2011
45099,4,12,2011
45100,5,12,2011
45101,5,12,2011
45102,5,12,2011
45103,6,12,2011
45104,6,12,2011
45105,6,12,2011
45106,6,12,2011
45107,6,12,2011
45108,6,12,2011
45109,7,12,2011
45110,7,12,2011
45111,7,12,2011
45112,7,12,2011
45113,8,12,2011
45114,8,12,2011
45115,8,12,2011
45116,8,12,2011
45117,8,12,2011
45118,8,12,2011
45119,8,12,2011
45120,8,12,2011
45121,9,12,2011
45122,9,12,2011
45123,9,12,2011
45124,9,12,2011
45125,9,12,2011
45126,10,12,2011
45127,10,12,2011
45128,10,12,2011
45129,10,12,2011
45130,11,12,2011
45131,11,12,2011
45132,11,12,2011
45133,11,12,2011
45134,11,12,2011
45135,11,12,2011
45136,11,12,2011
45137,11,12,2011
45138,11,12,2011
45139,12,12,2011
45140,12,12,2011
45141,12,12,2011
45142,12,12,2011
45143,12,12,2011
45144,12,12,2011
45145,12,12,2011
45146,13,12,2011
45147,13,12,2011
45148,13,12,2011
45149,14,12,2011
45150,14,12,2011
45151,14,12,2011
45152,14,12,2011
45153,14,12,2011
45154,14,12,2011
45155,14,12,2011
45156,14,12,2011
45157,14,12,2011
45158,15,12,2011
45159,15,12,2011
45160,15,12,2011
45161,15,12,2011
45162,15,12,2011
45163,15,12,2011
45164,15,12,2011
45165,16,12,2011
45166,16,12,2011
45167,16,12,2011
45168,16,12,2011
45169,16,12,2011
45170,16,12,2011
45171,16,12,2011
45172,17,12,2011
45173,17,12,2011
45174,17,12,2011
45175,17,12,2011
45176,17,12,2011
45177,17,12,2011
45178,17,12,2011
45179,17,12,2011
45180,18,12,2011
45181,18,12,2011
45182,18,12,2011
45183,18,12,2011
45184,18,12,2011
45185,18,12,2011
45186,19,12,2011
45187,19,12,2011
45188,19,12,2011
45189,19,12,2011
45190,19,12,2011
45191,19,12,2011
45192,20,12,2011
45193,20,12,2011
45194,20,12,2011
45195,20,12,2011
45196,20,12,2011
45197,20,12,2011
45198,21,12,2011
45199,21,12,2011
45200,21,12,2011
45201,21,12,2011
45202,21,12,2011
45203,21,12,2011
45204,21,12,2011
45205,22,12,2011
45206,22,12,2011
45207,22,12,2011
45208,22,12,2011
45209,22,12,2011
45210,22,12,2011
45211,22,12,2011
45212,22,12,2011
45213,22,12,2011
45214,23,12,2011
45215,23,12,2011
45216,23,12,2011
45217,24,12,2011
45218,24,12,2011
45219,24,12,2011
45220,24,12,2011
45221,24,12,2011
45222,24,12,2011
45223,24,12,2011
45224,24,12,2011
45225,25,12,2011
45226,25,12,2011
45227,25,12,2011
45228,25,12,2011
45229,26,12,2011
45230,26,12,2011
45231,26,12,2011
45232,26,12,2011
45233,26,12,2011
45234,27,12,2011
45235,27,12,2011
45236,27,12,2011
45237,27,12,2011
45238,27,12,2011
45239,28,12,2011
45240,28,12,2011
45241,28,12,2011
45242,28,12,2011
45243,28,12,2011
45244,28,12,2011
45245,29,12,2011
45246,29,12,2011
45247,29,12,2011
45248,29,12,2011
45249,30,12,2011
45250,30,12,2011
45251,30,12,2011
45252,30,12,2011
45253,30,12,2011
45254,30,12,2011
45255,30,12,2011
45256,30,12,2011
45257,30,12,2011
45258,30,12,2011
45259,31,12,2011
45260,31,12,2011
45261,31,12,2011
45262,31,12,2011
45263,31,12,2011
45264,31,12,2011
45265,31,12,2011
45266,1,1,2012
45267,1,1,2012
45268,1,1,2012
45269,1,1,2012
45270,1,1,2012
45271,1,1,2012
45272,1,1,2012
45273,1,1,2012
45274,1,1,2012
45275,1,1,2012
45276,1,1,2012
45277,1,1,2012
45278,1,1,2012
45279,1,1,2012
45280,1,1,2012
45281,1,1,2012
45282,1,1,2012
45283,1,1,2012
45284,1,1,2012
45285,1,1,2012
45286,1,1,2012
45287,1,1,2012
45288,1,1,2012
45289,1,1,2012
45290,1,1,2012
45291,1,1,2012
45292,1,1,2012
45293,1,1,2012
45294,1,1,2012
45295,1,1,2012
45296,1,1,2012
45297,1,1,2012
45298,1,1,2012
45299,1,1,2012
45300,1,1,2012
45301,1,1,2012
45302,1,1,2012
45303,1,1,2012
45304,1,1,2012
45305,1,1,2012
45306,1,1,2012
45307,1,1,2012
45308,1,1,2012
45309,1,1,2012
45310,1,1,2012
45311,1,1,2012
45312,1,1,2012
45313,1,1,2012
45314,1,1,2012
45315,1,1,2012
45316,1,1,2012
45317,1,1,2012
45318,1,1,2012
45319,1,1,2012
45320,1,1,2012
45321,1,1,2012
45322,1,1,2012
45323,1,1,2012
45324,1,1,2012
45325,1,1,2012
45326,1,1,2012
45327,1,1,2012
45328,1,1,2012
45329,1,1,2012
45330,1,1,2012
45331,1,1,2012
45332,1,1,2012
45333,1,1,2012
45334,1,1,2012
45335,1,1,2012
45336,1,1,2012
45337,1,1,2012
45338,1,1,2012
45339,1,1,2012
45340,1,1,2012
45341,1,1,2012
45342,1,1,2012
45343,1,1,2012
45344,1,1,2012
45345,1,1,2012
45346,1,1,2012
45347,1,1,2012
45348,1,1,2012
45349,1,1,2012
45350,1,1,2012
45351,2,1,2012
45352,2,1,2012
45353,2,1,2012
45354,2,1,2012
45355,2,1,2012
45356,2,1,2012
45357,3,1,2012
45358,3,1,2012
45359,3,1,2012
45360,3,1,2012
45361,3,1,2012
45362,3,1,2012
45363,3,1,2012
45364,4,1,2012
45365,4,1,2012
45366,4,1,2012
45367,4,1,2012
45368,4,1,2012
45369,4,1,2012
45370,4,1,2012
45371,5,1,2012
45372,5,1,2012
45373,5,1,2012
45374,5,1,2012
45375,5,1,2012
45376,5,1,2012
45377,6,1,2012
45378,6,1,2012
45379,6,1,2012
45380,6,1,2012
45381,6,1,2012
45382,6,1,2012
45383,6,1,2012
45384,6,1,2012
45385,6,1,2012
45386,6,1,2012
45387,7,1,2012
45388,7,1,2012
45389,7,1,2012
45390,7,1,2012
45391,7,1,2012
45392,7,1,2012
45393,8,1,2012
45394,8,1,2012
45395,8,1,2012
45396,8,1,2012
45397,9,1,2012
45398,9,1,2012
45399,9,1,2012
45400,10,1,2012
45401,10,1,2012
45402,10,1,2012
45403,10,1,2012
45404,10,1,2012
45405,10,1,2012
45406,10,1,2012
45407,10,1,2012
45408,10,1,2012
45409,10,1,2012
45410,11,1,2012
45411,11,1,2012
45412,11,1,2012
45413,11,1,2012
45414,11,1,2012
45415,11,1,2012
45416,11,1,2012
45417,11,1,2012
45418,11,1,2012
45419,11,1,2012
45420,11,1,2012
45421,11,1,2012
45422,12,1,2012
45423,12,1,2012
45424,12,1,2012
45425,13,1,2012
45426,13,1,2012
45427,13,1,2012
45428,13,1,2012
45429,13,1,2012
45430,13,1,2012
45431,13,1,2012
45432,14,1,2012
45433,14,1,2012
45434,14,1,2012
45435,14,1,2012
45436,14,1,2012
45437,14,1,2012
45438,14,1,2012
45439,14,1,2012
45440,15,1,2012
45441,15,1,2012
45442,15,1,2012
45443,15,1,2012
45444,15,1,2012
45445,15,1,2012
45446,16,1,2012
45447,16,1,2012
45448,16,1,2012
45449,17,1,2012
45450,17,1,2012
45451,17,1,2012
45452,17,1,2012
45453,18,1,2012
45454,18,1,2012
45455,19,1,2012
45456,19,1,2012
45457,19,1,2012
45458,19,1,2012
45459,19,1,2012
45460,19,1,2012
45461,20,1,2012
45462,20,1,2012
45463,20,1,2012
45464,20,1,2012
45465,20,1,2012
45466,21,1,2012
45467,22,1,2012
45468,22,1,2012
45469,22,1,2012
45470,22,1,2012
45471,22,1,2012
45472,22,1,2012
45473,22,1,2012
45474,22,1,2012
45475,22,1,2012
45476,22,1,2012
45477,23,1,2012
45478,23,1,2012
45479,23,1,2012
45480,23,1,2012
45481,23,1,2012
45482,24,1,2012
45483,24,1,2012
45484,24,1,2012
45485,24,1,2012
45486,24,1,2012
45487,24,1,2012
45488,24,1,2012
45489,24,1,2012
45490,24,1,2012
45491,25,1,2012
45492,25,1,2012
45493,25,1,2012
45494,25,1,2012
45495,25,1,2012
45496,26,1,2012
45497,26,1,2012
45498,26,1,2012
45499,26,1,2012
45500,26,1,2012
45501,26,1,2012
45502,26,1,2012
45503,26,1,2012
45504,26,1,2012
45505,26,1,2012
45506,26,1,2012
45507,26,1,2012
45508,27,1,2012
45509,27,1,2012
45510,27,1,2012
45511,28,1,2012
45512,28,1,2012
45513,28,1,2012
45514,28,1,2012
45515,28,1,2012
45516,29,1,2012
45517,29,1,2012
45518,29,1,2012
45519,29,1,2012
45520,29,1,2012
45521,29,1,2012
45522,29,1,2012
45523,29,1,2012
45524,29,1,2012
45525,29,1,2012
45526,29,1,2012
45527,29,1,2012
45528,29,1,2012
45529,29,1,2012
45530,29,1,2012
45531,29,1,2012
45532,29,1,2012
45533,29,1,2012
45534,29,1,2012
45535,29,1,2012
45536,29,1,2012
45537,29,1,2012
45538,29,1,2012
45539,29,1,2012
45540,29,1,2012
45541,29,1,2012
45542,29,1,2012
45543,29,1,2012
45544,29,1,2012
45545,29,1,2012
45546,29,1,2012
45547,29,1,2012
45548,29,1,2012
45549,29,1,2012
45550,29,1,2012
45551,29,1,2012
45552,29,1,2012
45553,29,1,2012
45554,29,1,2012
45555,29,1,2012
45556,29,1,2012
45557,29,1,2012
45558,29,1,2012
45559,29,1,2012
45560,29,1,2012
45561,29,1,2012
45562,29,1,2012
45563,29,1,2012
45564,29,1,2012
45565,29,1,2012
45566,29,1,2012
45567,29,1,2012
45568,29,1,2012
45569,29,1,2012
45570,29,1,2012
45571,29,1,2012
45572,29,1,2012
45573,29,1,2012
45574,29,1,2012
45575,29,1,2012
45576,29,1,2012
45577,29,1,2012
45578,29,1,2012
45579,29,1,2012
45580,29,1,2012
45581,29,1,2012
45582,29,1,2012
45583,29,1,2012
45584,29,1,2012
45585,29,1,2012
45586,30,1,2012
45587,30,1,2012
45588,30,1,2012
45589,30,1,2012
45590,30,1,2012
45591,30,1,2012
45592,30,1,2012
45593,31,1,2012
45594,31,1,2012
45595,31,1,2012
45596,31,1,2012
45597,31,1,2012
45598,31,1,2012
45599,31,1,2012
45600,31,1,2012
45601,31,1,2012
45602,1,2,2012
45603,1,2,2012
45604,1,2,2012
45605,1,2,2012
45606,1,2,2012
45607,1,2,2012
45608,1,2,2012
45609,1,2,2012
45610,2,2,2012
45611,2,2,2012
45612,2,2,2012
45613,3,2,2012
45614,3,2,2012
45615,3,2,2012
45616,3,2,2012
45617,3,2,2012
45618,3,2,2012
45619,3,2,2012
45620,3,2,2012
45621,3,2,2012
45622,4,2,2012
45623,4,2,2012
45624,4,2,2012
45625,4,2,2012
45626,4,2,2012
45627,4,2,2012
45628,4,2,2012
45629,4,2,2012
45630,4,2,2012
45631,5,2,2012
45632,5,2,2012
45633,5,2,2012
45634,5,2,2012
45635,6,2,2012
45636,6,2,2012
45637,6,2,2012
45638,6,2,2012
45639,6,2,2012
45640,6,2,2012
45641,7,2,2012
45642,7,2,2012
45643,8,2,2012
45644,8,2,2012
45645,8,2,2012
45646,8,2,2012
45647,8,2,2012
45648,8,2,2012
45649,9,2,2012
45650,9,2,2012
45651,9,2,2012
45652,9,2,2012
45653,9,2,2012
45654,10,2,2012
45655,10,2,2012
45656,10,2,2012
45657,10,2,2012
45658,10,2,2012
45659,10,2,2012
45660,10,2,2012
45661,10,2,2012
45662,10,2,2012
45663,10,2,2012
45664,11,2,2012
45665,11,2,2012
45666,11,2,2012
45667,11,2,2012
45668,12,2,2012
45669,12,2,2012
45670,12,2,2012
45671,12,2,2012
45672,12,2,2012
45673,12,2,2012
45674,12,2,2012
45675,12,2,2012
45676,12,2,2012
45677,12,2,2012
45678,13,2,2012
45679,13,2,2012
45680,13,2,2012
45681,13,2,2012
45682,13,2,2012
45683,14,2,2012
45684,14,2,2012
45685,14,2,2012
45686,14,2,2012
45687,14,2,2012
45688,14,2,2012
45689,14,2,2012
45690,14,2,2012
45691,14,2,2012
45692,15,2,2012
45693,15,2,2012
45694,15,2,2012
45695,15,2,2012
45696,15,2,2012
45697,15,2,2012
45698,15,2,2012
45699,15,2,2012
45700,16,2,2012
45701,16,2,2012
45702,16,2,2012
45703,16,2,2012
45704,17,2,2012
45705,17,2,2012
45706,17,2,2012
45707,17,2,2012
45708,17,2,2012
45709,17,2,2012
45710,17,2,2012
45711,17,2,2012
45712,17,2,2012
45713,18,2,2012
45714,18,2,2012
45715,18,2,2012
45716,18,2,2012
45717,19,2,2012
45718,19,2,2012
45719,19,2,2012
45720,19,2,2012
45721,19,2,2012
45722,19,2,2012
45723,20,2,2012
45724,20,2,2012
45725,20,2,2012
45726,20,2,2012
45727,20,2,2012
45728,21,2,2012
45729,21,2,2012
45730,21,2,2012
45731,21,2,2012
45732,21,2,2012
45733,21,2,2012
45734,21,2,2012
45735,21,2,2012
45736,21,2,2012
45737,21,2,2012
45738,21,2,2012
45739,21,2,2012
45740,22,2,2012
45741,22,2,2012
45742,22,2,2012
45743,22,2,2012
45744,22,2,2012
45745,23,2,2012
45746,23,2,2012
45747,23,2,2012
45748,23,2,2012
45749,23,2,2012
45750,23,2,2012
45751,23,2,2012
45752,23,2,2012
45753,23,2,2012
45754,24,2,2012
45755,24,2,2012
45756,24,2,2012
45757,25,2,2012
45758,25,2,2012
45759,25,2,2012
45760,25,2,2012
45761,25,2,2012
45762,25,2,2012
45763,25,2,2012
45764,25,2,2012
45765,26,2,2012
45766,26,2,2012
45767,26,2,2012
45768,26,2,2012
45769,26,2,2012
45770,26,2,2012
45771,27,2,2012
45772,27,2,2012
45773,27,2,2012
45774,27,2,2012
45775,28,2,2012
45776,28,2,2012
45777,28,2,2012
45778,28,2,2012
45779,29,2,2012
45780,29,2,2012
45781,29,2,2012
45782,29,2,2012
45783,29,2,2012
45784,29,2,2012
45785,29,2,2012
45786,29,2,2012
45787,29,2,2012
45788,29,2,2012
45789,29,2,2012
45790,29,2,2012
45791,29,2,2012
45792,29,2,2012
45793,29,2,2012
45794,29,2,2012
45795,29,2,2012
45796,29,2,2012
45797,29,2,2012
45798,29,2,2012
45799,29,2,2012
45800,29,2,2012
45801,29,2,2012
45802,29,2,2012
45803,29,2,2012
45804,29,2,2012
45805,29,2,2012
45806,29,2,2012
45807,29,2,2012
45808,29,2,2012
45809,29,2,2012
45810,29,2,2012
45811,29,2,2012
45812,29,2,2012
45813,29,2,2012
45814,29,2,2012
45815,29,2,2012
45816,29,2,2012
45817,29,2,2012
45818,29,2,2012
45819,29,2,2012
45820,29,2,2012
45821,1,3,2012
45822,1,3,2012
45823,1,3,2012
45824,2,3,2012
45825,2,3,2012
45826,2,3,2012
45827,2,3,2012
45828,2,3,2012
45829,2,3,2012
45830,2,3,2012
45831,2,3,2012
45832,2,3,2012
45833,3,3,2012
45834,3,3,2012
45835,3,3,2012
45836,3,3,2012
45837,3,3,2012
45838,3,3,2012
45839,3,3,2012
45840,4,3,2012
45841,4,3,2012
45842,4,3,2012
45843,4,3,2012
45844,4,3,2012
45845,5,3,2012
45846,5,3,2012
45847,5,3,2012
45848,5,3,2012
45849,5,3,2012
45850,6,3,2012
45851,6,3,2012
45852,6,3,2012
45853,6,3,2012
45854,6,3,2012
45855,6,3,2012
45856,6,3,2012
45857,6,3,2012
45858,6,3,2012
45859,7,3,2012
45860,7,3,2012
45861,7,3,2012
45862,8,3,2012
45863,8,3,2012
45864,8,3,2012
45865,8,3,2012
45866,8,3,2012
45867,9,3,2012
45868,9,3,2012
45869,9,3,2012
45870,9,3,2012
45871,9,3,2012
45872,10,3,2012
45873,10,3,2012
45874,10,3,2012
45875,10,3,2012
45876,10,3,2012
45877,10,3,2012
45878,11,3,2012
45879,11,3,2012
45880,11,3,2012
45881,11,3,2012
45882,11,3,2012
45883,11,3,2012
45884,11,3,2012
45885,11,3,2012
45886,11,3,2012
45887,11,3,2012
45888,11,3,2012
45889,11,3,2012
45890,12,3,2012
45891,12,3,2012
45892,12,3,2012
45893,12,3,2012
45894,13,3,2012
45895,13,3,2012
45896,13,3,2012
45897,14,3,2012
45898,14,3,2012
45899,14,3,2012
45900,14,3,2012
45901,14,3,2012
45902,14,3,2012
45903,14,3,2012
45904,14,3,2012
45905,14,3,2012
45906,14,3,2012
45907,14,3,2012
45908,14,3,2012
45909,14,3,2012
45910,15,3,2012
45911,15,3,2012
45912,15,3,2012
45913,15,3,2012
45914,15,3,2012
45915,15,3,2012
45916,15,3,2012
45917,16,3,2012
45918,16,3,2012
45919,16,3,2012
45920,16,3,2012
45921,16,3,2012
45922,16,3,2012
45923,16,3,2012
45924,16,3,2012
45925,16,3,2012
45926,17,3,2012
45927,17,3,2012
45928,17,3,2012
45929,17,3,2012
45930,17,3,2012
45931,17,3,2012
45932,17,3,2012
45933,18,3,2012
45934,18,3,2012
45935,18,3,2012
45936,18,3,2012
45937,19,3,2012
45938,19,3,2012
45939,19,3,2012
45940,19,3,2012
45941,19,3,2012
45942,19,3,2012
45943,19,3,2012
45944,19,3,2012
45945,19,3,2012
45946,19,3,2012
45947,19,3,2012
45948,20,3,2012
45949,20,3,2012
45950,20,3,2012
45951,20,3,2012
45952,20,3,2012
45953,21,3,2012
45954,21,3,2012
45955,21,3,2012
45956,21,3,2012
45957,22,3,2012
45958,22,3,2012
45959,22,3,2012
45960,22,3,2012
45961,22,3,2012
45962,22,3,2012
45963,22,3,2012
45964,22,3,2012
45965,22,3,2012
45966,22,3,2012
45967,23,3,2012
45968,23,3,2012
45969,23,3,2012
45970,23,3,2012
45971,24,3,2012
45972,24,3,2012
45973,24,3,2012
45974,24,3,2012
45975,24,3,2012
45976,24,3,2012
45977,24,3,2012
45978,24,3,2012
45979,25,3,2012
45980,25,3,2012
45981,25,3,2012
45982,25,3,2012
45983,26,3,2012
45984,26,3,2012
45985,26,3,2012
45986,26,3,2012
45987,26,3,2012
45988,26,3,2012
45989,26,3,2012
45990,26,3,2012
45991,26,3,2012
45992,27,3,2012
45993,27,3,2012
45994,27,3,2012
45995,27,3,2012
45996,27,3,2012
45997,27,3,2012
45998,27,3,2012
45999,28,3,2012
46000,28,3,2012
46001,28,3,2012
46002,28,3,2012
46003,28,3,2012
46004,28,3,2012
46005,28,3,2012
46006,28,3,2012
46007,28,3,2012
46008,28,3,2012
46009,28,3,2012
46010,29,3,2012
46011,29,3,2012
46012,29,3,2012
46013,29,3,2012
46014,29,3,2012
46015,29,3,2012
46016,29,3,2012
46017,29,3,2012
46018,29,3,2012
46019,29,3,2012
46020,29,3,2012
46021,29,3,2012
46022,29,3,2012
46023,30,3,2012
46024,30,3,2012
46025,30,3,2012
46026,30,3,2012
46027,30,3,2012
46028,30,3,2012
46029,30,3,2012
46030,30,3,2012
46031,30,3,2012
46032,30,3,2012
46033,30,3,2012
46034,30,3,2012
46035,30,3,2012
46036,30,3,2012
46037,30,3,2012
46038,30,3,2012
46039,30,3,2012
46040,30,3,2012
46041,30,3,2012
46042,30,3,2012
46043,30,3,2012
46044,30,3,2012
46045,30,3,2012
46046,30,3,2012
46047,30,3,2012
46048,30,3,2012
46049,30,3,2012
46050,30,3,2012
46051,30,3,2012
46052,30,3,2012
46053,30,3,2012
46054,30,3,2012
46055,30,3,2012
46056,30,3,2012
46057,30,3,2012
46058,30,3,2012
46059,30,3,2012
46060,30,3,2012
46061,30,3,2012
46062,30,3,2012
46063,30,3,2012
46064,30,3,2012
46065,30,3,2012
46066,30,3,2012
46067,30,3,2012
46068,30,3,2012
46069,30,3,2012
46070,30,3,2012
46071,30,3,2012
46072,30,3,2012
46073,30,3,2012
46074,30,3,2012
46075,30,3,2012
46076,30,3,2012
46077,30,3,2012
46078,30,3,2012
46079,30,3,2012
46080,30,3,2012
46081,30,3,2012
46082,30,3,2012
46083,30,3,2012
46084,30,3,2012
46085,30,3,2012
46086,30,3,2012
46087,30,3,2012
46088,30,3,2012
46089,30,3,2012
46090,30,3,2012
46091,30,3,2012
46092,30,3,2012
46093,30,3,2012
46094,30,3,2012
46095,30,3,2012
46096,30,3,2012
46097,30,3,2012
46098,30,3,2012
46099,30,3,2012
46100,30,3,2012
46101,30,3,2012
46102,30,3,2012
46103,30,3,2012
46104,30,3,2012
46105,30,3,2012
46106,30,3,2012
46107,30,3,2012
46108,30,3,2012
46109,30,3,2012
46110,30,3,2012
46111,30,3,2012
46112,30,3,2012
46113,30,3,2012
46114,30,3,2012
46115,30,3,2012
46116,30,3,2012
46117,30,3,2012
46118,30,3,2012
46119,30,3,2012
46120,31,3,2012
46121,31,3,2012
46122,31,3,2012
46123,31,3,2012
46124,31,3,2012
46125,1,4,2012
46126,1,4,2012
46127,1,4,2012
46128,1,4,2012
46129,1,4,2012
46130,2,4,2012
46131,2,4,2012
46132,2,4,2012
46133,2,4,2012
46134,2,4,2012
46135,2,4,2012
46136,2,4,2012
46137,2,4,2012
46138,2,4,2012
46139,2,4,2012
46140,2,4,2012
46141,3,4,2012
46142,3,4,2012
46143,3,4,2012
46144,3,4,2012
46145,3,4,2012
46146,4,4,2012
46147,4,4,2012
46148,4,4,2012
46149,4,4,2012
46150,4,4,2012
46151,4,4,2012
46152,4,4,2012
46153,4,4,2012
46154,4,4,2012
46155,5,4,2012
46156,5,4,2012
46157,5,4,2012
46158,5,4,2012
46159,5,4,2012
46160,6,4,2012
46161,6,4,2012
46162,6,4,2012
46163,6,4,2012
46164,6,4,2012
46165,6,4,2012
46166,6,4,2012
46167,6,4,2012
46168,6,4,2012
46169,6,4,2012
46170,7,4,2012
46171,7,4,2012
46172,7,4,2012
46173,7,4,2012
46174,7,4,2012
46175,7,4,2012
46176,8,4,2012
46177,8,4,2012
46178,8,4,2012
46179,9,4,2012
46180,9,4,2012
46181,9,4,2012
46182,9,4,2012
46183,10,4,2012
46184,10,4,2012
46185,10,4,2012
46186,10,4,2012
46187,10,4,2012
46188,10,4,2012
46189,10,4,2012
46190,10,4,2012
46191,10,4,2012
46192,11,4,2012
46193,11,4,2012
46194,11,4,2012
46195,11,4,2012
46196,11,4,2012
46197,11,4,2012
46198,11,4,2012
46199,11,4,2012
46200,11,4,2012
46201,11,4,2012
46202,11,4,2012
46203,11,4,2012
46204,11,4,2012
46205,12,4,2012
46206,12,4,2012
46207,12,4,2012
46208,12,4,2012
46209,12,4,2012
46210,12,4,2012
46211,13,4,2012
46212,13,4,2012
46213,13,4,2012
46214,13,4,2012
46215,13,4,2012
46216,13,4,2012
46217,13,4,2012
46218,14,4,2012
46219,14,4,2012
46220,14,4,2012
46221,14,4,2012
46222,14,4,2012
46223,14,4,2012
46224,14,4,2012
46225,14,4,2012
46226,14,4,2012
46227,14,4,2012
46228,14,4,2012
46229,15,4,2012
46230,15,4,2012
46231,15,4,2012
46232,15,4,2012
46233,15,4,2012
46234,15,4,2012
46235,15,4,2012
46236,15,4,2012
46237,15,4,2012
46238,16,4,2012
46239,16,4,2012
46240,16,4,2012
46241,16,4,2012
46242,16,4,2012
46243,16,4,2012
46244,16,4,2012
46245,16,4,2012
46246,17,4,2012
46247,17,4,2012
46248,17,4,2012
46249,17,4,2012
46250,17,4,2012
46251,17,4,2012
46252,18,4,2012
46253,18,4,2012
46254,18,4,2012
46255,18,4,2012
46256,18,4,2012
46257,18,4,2012
46258,19,4,2012
46259,19,4,2012
46260,19,4,2012
46261,19,4,2012
46262,19,4,2012
46263,19,4,2012
46264,20,4,2012
46265,20,4,2012
46266,20,4,2012
46267,20,4,2012
46268,20,4,2012
46269,20,4,2012
46270,21,4,2012
46271,21,4,2012
46272,21,4,2012
46273,21,4,2012
46274,21,4,2012
46275,21,4,2012
46276,21,4,2012
46277,22,4,2012
46278,22,4,2012
46279,22,4,2012
46280,22,4,2012
46281,22,4,2012
46282,22,4,2012
46283,22,4,2012
46284,22,4,2012
46285,22,4,2012
46286,23,4,2012
46287,23,4,2012
46288,23,4,2012
46289,23,4,2012
46290,23,4,2012
46291,23,4,2012
46292,23,4,2012
46293,23,4,2012
46294,23,4,2012
46295,24,4,2012
46296,24,4,2012
46297,24,4,2012
46298,24,4,2012
46299,24,4,2012
46300,24,4,2012
46301,25,4,2012
46302,25,4,2012
46303,25,4,2012
46304,25,4,2012
46305,25,4,2012
46306,26,4,2012
46307,26,4,2012
46308,26,4,2012
46309,26,4,2012
46310,26,4,2012
46311,27,4,2012
46312,28,4,2012
46313,28,4,2012
46314,28,4,2012
46315,28,4,2012
46316,28,4,2012
46317,28,4,2012
46318,28,4,2012
46319,29,4,2012
46320,29,4,2012
46321,29,4,2012
46322,30,4,2012
46323,30,4,2012
46324,30,4,2012
46325,30,4,2012
46326,30,4,2012
46327,30,4,2012
46328,30,4,2012
46329,30,4,2012
46330,30,4,2012
46331,30,4,2012
46332,30,4,2012
46333,30,4,2012
46334,30,4,2012
46335,30,4,2012
46336,30,4,2012
46337,30,4,2012
46338,30,4,2012
46339,30,4,2012
46340,30,4,2012
46341,30,4,2012
46342,30,4,2012
46343,30,4,2012
46344,30,4,2012
46345,30,4,2012
46346,30,4,2012
46347,30,4,2012
46348,30,4,2012
46349,30,4,2012
46350,30,4,2012
46351,30,4,2012
46352,30,4,2012
46353,30,4,2012
46354,30,4,2012
46355,30,4,2012
46356,30,4,2012
46357,30,4,2012
46358,30,4,2012
46359,30,4,2012
46360,30,4,2012
46361,30,4,2012
46362,30,4,2012
46363,30,4,2012
46364,30,4,2012
46365,30,4,2012
46366,30,4,2012
46367,30,4,2012
46368,30,4,2012
46369,30,4,2012
46370,30,4,2012
46371,30,4,2012
46372,30,4,2012
46373,30,4,2012
46374,30,4,2012
46375,30,4,2012
46376,30,4,2012
46377,30,4,2012
46378,30,4,2012
46379,30,4,2012
46380,30,4,2012
46381,30,4,2012
46382,30,4,2012
46383,30,4,2012
46384,30,4,2012
46385,30,4,2012
46386,30,4,2012
46387,30,4,2012
46388,30,4,2012
46389,30,4,2012
46390,30,4,2012
46391,30,4,2012
46392,30,4,2012
46393,30,4,2012
46394,1,5,2012
46395,1,5,2012
46396,1,5,2012
46397,1,5,2012
46398,1,5,2012
46399,1,5,2012
46400,1,5,2012
46401,1,5,2012
46402,1,5,2012
46403,1,5,2012
46404,1,5,2012
46405,1,5,2012
46406,2,5,2012
46407,2,5,2012
46408,2,5,2012
46409,3,5,2012
46410,3,5,2012
46411,3,5,2012
46412,3,5,2012
46413,3,5,2012
46414,3,5,2012
46415,3,5,2012
46416,4,5,2012
46417,4,5,2012
46418,4,5,2012
46419,4,5,2012
46420,4,5,2012
46421,4,5,2012
46422,5,5,2012
46423,5,5,2012
46424,5,5,2012
46425,5,5,2012
46426,5,5,2012
46427,5,5,2012
46428,5,5,2012
46429,6,5,2012
46430,6,5,2012
46431,6,5,2012
46432,6,5,2012
46433,6,5,2012
46434,6,5,2012
46435,6,5,2012
46436,6,5,2012
46437,7,5,2012
46438,7,5,2012
46439,7,5,2012
46440,7,5,2012
46441,7,5,2012
46442,7,5,2012
46443,7,5,2012
46444,7,5,2012
46445,8,5,2012
46446,8,5,2012
46447,8,5,2012
46448,8,5,2012
46449,8,5,2012
46450,9,5,2012
46451,9,5,2012
46452,9,5,2012
46453,9,5,2012
