productid,name,productnumber,makeflag,finishedgoodsflag,color,safetystocklevel,reorderpoint,standardcost,listprice,size,sizeunitmeasurecode,weightunitmeasurecode,weight,daystomanufacture,productline,class,style,productsubcategoryid,productmodelid,sellstartdate,sellenddate,discontinueddate,rowguid,modifieddate
938,LL Road Pedal,PD-R347,False,True,Silver/Black,500,375,17.9776,40.49,None,None,G  ,189.00,1,R ,L ,None,13,68,2013-05-30 00:00:00,None,None,2c7dd8c3-4c55-475f-ba58-f4baca520d72,2014-02-08 10:01:36.827000
939,ML Road Pedal,PD-R563,False,True,Silver/Black,500,375,27.568,62.09,None,None,G  ,168.00,1,R ,M ,None,13,69,2013-05-30 00:00:00,None,None,216ad46f-bc3f-4862-b0e9-2e261e5a6059,2014-02-08 10:01:36.827000
940,HL Road Pedal,PD-R853,False,True,Silver/Black,500,375,35.9596,80.99,None,None,G  ,149.00,1,R ,H ,None,13,70,2013-05-30 00:00:00,None,None,44e96967-ab99-41ed-8b41-5bc70a5ca1a9,2014-02-08 10:03:55.510000
941,Touring Pedal,PD-T852,False,True,Silver/Black,500,375,35.9596,80.99,None,None,None,None,1,T ,None,None,13,53,2013-05-30 00:00:00,None,None,6967c816-3ebb-45fa-8547-cef00e08573e,2014-02-08 10:01:36.827000
942,ML Mountain Frame-W - Silver 38,FR-M63S-38,True,True,Silver,500,375,199.3757,364.09,38,CM ,LB ,2.73,2,M ,M ,W ,12,15,2013-05-30 00:00:00,None,None,ba3646b0-1487-426e-ab4e-57d42e6f9233,2014-02-08 10:01:36.827000
943,LL Mountain Frame - Black 40,FR-M21B-40,True,True,Black,500,375,136.785,249.79,40,CM ,LB ,2.88,2,M ,L ,U ,12,8,2013-05-30 00:00:00,None,None,3050e4df-2bba-4c2b-bdcc-b4c89972db1c,2014-02-08 10:01:36.827000
944,LL Mountain Frame - Silver 40,FR-M21S-40,True,True,Silver,500,375,144.5938,264.05,40,CM ,LB ,2.88,2,M ,L ,U ,12,8,2013-05-30 00:00:00,None,None,756f862e-40cc-4dfc-b189-716d0dda5ff9,2014-02-08 10:01:36.827000
945,Front Derailleur,FD-2342,True,True,Silver,500,375,40.6216,91.49,None,None,G  ,88.00,1,None,None,None,9,103,2013-05-30 00:00:00,None,None,448e9e7b-9548-4a4c-abb3-853686aa7517,2014-02-08 10:01:36.827000
946,LL Touring Handlebars,HB-T721,True,True,None,500,375,20.464,46.09,None,None,None,None,1,T ,L ,None,4,47,2013-05-30 00:00:00,None,None,a2f1352e-45d0-42c4-aef3-60033073bb66,2014-02-08 10:01:36.827000
947,HL Touring Handlebars,HB-T928,True,True,None,500,375,40.6571,91.57,None,None,None,None,1,T ,H ,None,4,48,2013-05-30 00:00:00,None,None,cb524e92-4fa8-4f6c-9993-60796856c654,2014-02-08 10:01:36.827000
948,Front Brakes,FB-9873,False,True,Silver,500,375,47.286,106.5,None,None,G  ,317.00,1,None,None,None,6,102,2013-05-30 00:00:00,None,None,c1813164-1b4b-42d1-9007-4e5f9aee0e19,2014-02-08 10:01:36.827000
949,LL Crankset,CS-4759,True,True,Black,500,375,77.9176,175.49,None,None,G  ,600.00,1,None,L ,None,8,99,2013-05-30 00:00:00,None,None,41d47371-4374-46d3-8d61-b07616ec54f0,2014-02-08 10:01:36.827000
950,ML Crankset,CS-6583,True,True,Black,500,375,113.8816,256.49,None,None,G  ,635.00,1,None,M ,None,8,100,2013-05-30 00:00:00,None,None,d3a7a02c-a3d5-4a04-9454-0c4e43772b78,2014-02-08 10:01:36.827000
951,HL Crankset,CS-9183,True,True,Black,500,375,179.8156,404.99,None,None,G  ,575.00,1,None,H ,None,8,101,2013-05-30 00:00:00,None,None,2c4a8956-7b72-48fe-b028-699e117b1daa,2014-02-08 10:01:36.827000
952,Chain,CH-0234,False,True,Silver,500,375,8.9866,20.24,None,None,None,None,1,None,None,None,7,98,2013-05-30 00:00:00,None,None,5d27e2a5-27ec-4ccb-ba2c-fc980ffe6708,2014-02-08 10:01:36.827000
953,Touring-2000 Blue 60,BK-T44U-60,True,True,Blue,100,75,755.1508,1214.85,60,CM ,LB ,27.90,4,T ,M ,U ,3,35,2013-05-30 00:00:00,None,None,f1bb3957-8d27-47f3-91ec-c71822d11436,2014-02-08 10:01:36.827000
954,Touring-1000 Yellow 46,BK-T79Y-46,True,True,Yellow,100,75,1481.9379,2384.07,46,CM ,LB ,25.13,4,T ,H ,U ,3,34,2013-05-30 00:00:00,None,None,83b77413-8c8a-4af1-93e4-136edb7ff15f,2014-02-08 10:01:36.827000
955,Touring-1000 Yellow 50,BK-T79Y-50,True,True,Yellow,100,75,1481.9379,2384.07,50,CM ,LB ,25.42,4,T ,H ,U ,3,34,2013-05-30 00:00:00,None,None,5ec991ad-8761-4a61-a318-312df3a78604,2014-02-08 10:01:36.827000
956,Touring-1000 Yellow 54,BK-T79Y-54,True,True,Yellow,100,75,1481.9379,2384.07,54,CM ,LB ,25.68,4,T ,H ,U ,3,34,2013-05-30 00:00:00,None,None,1220b0f0-064d-46b7-8507-1fa758b77b9c,2014-02-08 10:01:36.827000
957,Touring-1000 Yellow 60,BK-T79Y-60,True,True,Yellow,100,75,1481.9379,2384.07,60,CM ,LB ,25.90,4,T ,H ,U ,3,34,2013-05-30 00:00:00,None,None,bcd1a5a9-6140-4dc9-9620-689dc7e4c155,2014-02-08 10:01:36.827000
958,Touring-3000 Blue 54,BK-T18U-54,True,True,Blue,100,75,461.4448,742.35,54,CM ,LB ,29.68,4,T ,L ,U ,3,36,2013-05-30 00:00:00,None,None,a3ee6897-52fe-42e4-92ec-7a91e7bb905a,2014-02-08 10:01:36.827000
959,Touring-3000 Blue 58,BK-T18U-58,True,True,Blue,100,75,461.4448,742.35,58,CM ,LB ,29.90,4,T ,L ,U ,3,36,2013-05-30 00:00:00,None,None,23d89cee-9f44-4f3e-b289-63de6ba2b737,2014-02-08 10:01:36.827000
960,Touring-3000 Blue 62,BK-T18U-62,True,True,Blue,100,75,461.4448,742.35,62,CM ,LB ,30.00,4,T ,L ,U ,3,36,2013-05-30 00:00:00,None,None,060192c9-bcd9-4260-b729-d6bcfadfb08e,2014-02-08 10:01:36.827000
961,Touring-3000 Yellow 44,BK-T18Y-44,True,True,Yellow,100,75,461.4448,742.35,44,CM ,LB ,28.77,4,T ,L ,U ,3,36,2013-05-30 00:00:00,None,None,5646c15a-68ad-4234-b328-254706cbccc5,2014-02-08 10:01:36.827000
962,Touring-3000 Yellow 50,BK-T18Y-50,True,True,Yellow,100,75,461.4448,742.35,50,CM ,LB ,29.13,4,T ,L ,U ,3,36,2013-05-30 00:00:00,None,None,df85e805-af87-4fab-a668-c80f2a5b8a69,2014-02-08 10:01:36.827000
963,Touring-3000 Yellow 54,BK-T18Y-54,True,True,Yellow,100,75,461.4448,742.35,54,CM ,LB ,29.42,4,T ,L ,U ,3,36,2013-05-30 00:00:00,None,None,192becd1-f465-4194-88a2-ee57fed3a3c5,2014-02-08 10:01:36.827000
964,Touring-3000 Yellow 58,BK-T18Y-58,True,True,Yellow,100,75,461.4448,742.35,58,CM ,LB ,29.79,4,T ,L ,U ,3,36,2013-05-30 00:00:00,None,None,bed79f64-a53d-44a3-ace8-2baa425a5a54,2014-02-08 10:01:36.827000
965,Touring-3000 Yellow 62,BK-T18Y-62,True,True,Yellow,100,75,461.4448,742.35,62,CM ,LB ,30.00,4,T ,L ,U ,3,36,2013-05-30 00:00:00,None,None,d28b3872-5173-40a4-b12f-655524386cc7,2014-02-08 10:01:36.827000
966,Touring-1000 Blue 46,BK-T79U-46,True,True,Blue,100,75,1481.9379,2384.07,46,CM ,LB ,25.13,4,T ,H ,U ,3,34,2013-05-30 00:00:00,None,None,86990d54-6efb-4c53-9974-6c3b0297e222,2014-02-08 10:01:36.827000
967,Touring-1000 Blue 50,BK-T79U-50,True,True,Blue,100,75,1481.9379,2384.07,50,CM ,LB ,25.42,4,T ,H ,U ,3,34,2013-05-30 00:00:00,None,None,68c0a818-2985-46eb-8255-0fb70919fa24,2014-02-08 10:01:36.827000
968,Touring-1000 Blue 54,BK-T79U-54,True,True,Blue,100,75,1481.9379,2384.07,54,CM ,LB ,25.68,4,T ,H ,U ,3,34,2013-05-30 00:00:00,None,None,12280a8c-7578-4367-ba71-214bcc1e4792,2014-02-08 10:01:36.827000
969,Touring-1000 Blue 60,BK-T79U-60,True,True,Blue,100,75,1481.9379,2384.07,60,CM ,LB ,25.90,4,T ,H ,U ,3,34,2013-05-30 00:00:00,None,None,dd70cf36-449a-43fd-839d-a84ee14c849a,2014-02-08 10:01:36.827000
970,Touring-2000 Blue 46,BK-T44U-46,True,True,Blue,100,75,755.1508,1214.85,46,CM ,LB ,27.13,4,T ,M ,U ,3,35,2013-05-30 00:00:00,None,None,c0009006-715f-4b76-a05a-1a0d3adfb49a,2014-02-08 10:01:36.827000
971,Touring-2000 Blue 50,BK-T44U-50,True,True,Blue,100,75,755.1508,1214.85,50,CM ,LB ,27.42,4,T ,M ,U ,3,35,2013-05-30 00:00:00,None,None,84abda8f-0007-4bca-9a61-b2dea58866c3,2014-02-08 10:01:36.827000
972,Touring-2000 Blue 54,BK-T44U-54,True,True,Blue,100,75,755.1508,1214.85,54,CM ,LB ,27.68,4,T ,M ,U ,3,35,2013-05-30 00:00:00,None,None,6dcfe2a3-3555-44e4-9116-6f6dbe448b8b,2014-02-08 10:01:36.827000
973,Road-350-W Yellow 40,BK-R79Y-40,True,True,Yellow,100,75,1082.51,1700.99,40,CM ,LB ,15.35,4,R ,M ,W ,2,27,2013-05-30 00:00:00,None,None,237b16d9-53f2-4fd4-befe-48209e57aec3,2014-02-08 10:01:36.827000
974,Road-350-W Yellow 42,BK-R79Y-42,True,True,Yellow,100,75,1082.51,1700.99,42,CM ,LB ,15.77,4,R ,M ,W ,2,27,2013-05-30 00:00:00,None,None,80bd3f8b-42c7-43d8-91f5-9fb6175287af,2014-02-08 10:01:36.827000
975,Road-350-W Yellow 44,BK-R79Y-44,True,True,Yellow,100,75,1082.51,1700.99,44,CM ,LB ,16.13,4,R ,M ,W ,2,27,2013-05-30 00:00:00,None,None,0c61e8af-003d-4e4b-b5b7-02f01a26be26,2014-02-08 10:01:36.827000
976,Road-350-W Yellow 48,BK-R79Y-48,True,True,Yellow,100,75,1082.51,1700.99,48,CM ,LB ,16.42,4,R ,M ,W ,2,27,2013-05-30 00:00:00,None,None,ec4284dc-85fa-44a8-89ec-77fc9b71720a,2014-02-08 10:01:36.827000
977,Road-750 Black 58,BK-R19B-58,True,True,Black,100,75,343.6496,539.99,58,CM ,LB ,20.79,4,R ,L ,U ,2,31,2013-05-30 00:00:00,None,None,87b81a1a-a5b5-43d2-a20d-0230800490b9,2014-02-08 10:01:36.827000
978,Touring-3000 Blue 44,BK-T18U-44,True,True,Blue,100,75,461.4448,742.35,44,CM ,LB ,28.77,4,T ,L ,U ,3,36,2013-05-30 00:00:00,None,None,4f638e15-2ed0-4193-90ce-47da580e01dd,2014-02-08 10:01:36.827000
979,Touring-3000 Blue 50,BK-T18U-50,True,True,Blue,100,75,461.4448,742.35,50,CM ,LB ,29.13,4,T ,L ,U ,3,36,2013-05-30 00:00:00,None,None,de305b62-88fc-465b-b23d-d8c0f7e6d361,2014-02-08 10:01:36.827000
980,Mountain-400-W Silver 38,BK-M38S-38,True,True,Silver,100,75,419.7784,769.49,38,CM ,LB ,26.35,4,M ,M ,W ,1,22,2013-05-30 00:00:00,None,None,7a927632-99a4-4f24-adce-0062d2d113d9,2014-02-08 10:01:36.827000
981,Mountain-400-W Silver 40,BK-M38S-40,True,True,Silver,100,75,419.7784,769.49,40,CM ,LB ,26.77,4,M ,M ,W ,1,22,2013-05-30 00:00:00,None,None,0a72791c-a984-4733-ae4e-2b4373cfd7cd,2014-02-08 10:01:36.827000
982,Mountain-400-W Silver 42,BK-M38S-42,True,True,Silver,100,75,419.7784,769.49,42,CM ,LB ,27.13,4,M ,M ,W ,1,22,2013-05-30 00:00:00,None,None,4ea4fe06-aaea-42d4-a9d9-69f6a9a4a042,2014-02-08 10:01:36.827000
983,Mountain-400-W Silver 46,BK-M38S-46,True,True,Silver,100,75,419.7784,769.49,46,CM ,LB ,27.42,4,M ,M ,W ,1,22,2013-05-30 00:00:00,None,None,0b0c8ee4-ff2d-438e-9cac-464783b86191,2014-02-08 10:01:36.827000
984,Mountain-500 Silver 40,BK-M18S-40,True,True,Silver,100,75,308.2179,564.99,40,CM ,LB ,27.35,4,M ,L ,U ,1,23,2013-05-30 00:00:00,None,None,b96c057b-6416-4851-8d59-bcb37c8e6e51,2014-02-08 10:01:36.827000
985,Mountain-500 Silver 42,BK-M18S-42,True,True,Silver,100,75,308.2179,564.99,42,CM ,LB ,27.77,4,M ,L ,U ,1,23,2013-05-30 00:00:00,None,None,b8d1b5d9-8a39-4097-a04a-56e95559b534,2014-02-08 10:01:36.827000
986,Mountain-500 Silver 44,BK-M18S-44,True,True,Silver,100,75,308.2179,564.99,44,CM ,LB ,28.13,4,M ,L ,U ,1,23,2013-05-30 00:00:00,None,None,e8cec794-e8e2-4312-96a7-4832e573d3fc,2014-02-08 10:01:36.827000
987,Mountain-500 Silver 48,BK-M18S-48,True,True,Silver,100,75,308.2179,564.99,48,CM ,LB ,28.42,4,M ,L ,U ,1,23,2013-05-30 00:00:00,None,None,77ef419f-481f-40b9-bdb9-7e6678e550e3,2014-02-08 10:01:36.827000
988,Mountain-500 Silver 52,BK-M18S-52,True,True,Silver,100,75,308.2179,564.99,52,CM ,LB ,28.68,4,M ,L ,U ,1,23,2013-05-30 00:00:00,None,None,cad60945-183e-4ab3-a70c-3f5bac6bf134,2014-02-08 10:01:36.827000
989,Mountain-500 Black 40,BK-M18B-40,True,True,Black,100,75,294.5797,539.99,40,CM ,LB ,27.35,4,M ,L ,U ,1,23,2013-05-30 00:00:00,None,None,28287157-3f06-487b-8531-bee8a37329e4,2014-02-08 10:01:36.827000
990,Mountain-500 Black 42,BK-M18B-42,True,True,Black,100,75,294.5797,539.99,42,CM ,LB ,27.77,4,M ,L ,U ,1,23,2013-05-30 00:00:00,None,None,f5752c9c-56ba-41a7-83fd-139da28c15fa,2014-02-08 10:01:36.827000
991,Mountain-500 Black 44,BK-M18B-44,True,True,Black,100,75,294.5797,539.99,44,CM ,LB ,28.13,4,M ,L ,U ,1,23,2013-05-30 00:00:00,None,None,c7852127-2fb8-4959-b5a3-de5a8d6445e4,2014-02-08 10:01:36.827000
992,Mountain-500 Black 48,BK-M18B-48,True,True,Black,100,75,294.5797,539.99,48,CM ,LB ,28.42,4,M ,L ,U ,1,23,2013-05-30 00:00:00,None,None,75752e26-a3b6-4264-9b06-f23a4fbdc5a7,2014-02-08 10:01:36.827000
993,Mountain-500 Black 52,BK-M18B-52,True,True,Black,100,75,294.5797,539.99,52,CM ,LB ,28.68,4,M ,L ,U ,1,23,2013-05-30 00:00:00,None,None,69ee3b55-e142-4e4f-aed8-af02978fbe87,2014-02-08 10:01:36.827000
994,LL Bottom Bracket,BB-7421,True,True,None,500,375,23.9716,53.99,None,None,G  ,223.00,1,None,L ,None,5,95,2013-05-30 00:00:00,None,None,fa3c65cd-0a22-47e3-bdf6-53f1dc138c43,2014-02-08 10:01:36.827000
995,ML Bottom Bracket,BB-8107,True,True,None,500,375,44.9506,101.24,None,None,G  ,168.00,1,None,M ,None,5,96,2013-05-30 00:00:00,None,None,71ab847f-d091-42d6-b735-7b0c2d82fc84,2014-02-08 10:01:36.827000
996,HL Bottom Bracket,BB-9108,True,True,None,500,375,53.9416,121.49,None,None,G  ,170.00,1,None,H ,None,5,97,2013-05-30 00:00:00,None,None,230c47c5-08b2-4ce3-b706-69c0bdd62965,2014-02-08 10:01:36.827000
997,Road-750 Black 44,BK-R19B-44,True,True,Black,100,75,343.6496,539.99,44,CM ,LB ,19.77,4,R ,L ,U ,2,31,2013-05-30 00:00:00,None,None,44ce4802-409f-43ab-9b27-ca53421805be,2014-02-08 10:01:36.827000
998,Road-750 Black 48,BK-R19B-48,True,True,Black,100,75,343.6496,539.99,48,CM ,LB ,20.13,4,R ,L ,U ,2,31,2013-05-30 00:00:00,None,None,3de9a212-1d49-40b6-b10a-f564d981dbde,2014-02-08 10:01:36.827000
999,Road-750 Black 52,BK-R19B-52,True,True,Black,100,75,343.6496,539.99,52,CM ,LB ,20.42,4,R ,L ,U ,2,31,2013-05-30 00:00:00,None,None,ae638923-2b67-4679-b90e-abbab17dca31,2014-02-08 10:01:36.827000
